Unnamed: 0,appid,name,release_date,required_age,price,dlc_count,categories,genres,user_score,positive,negative,tags,review_text,explicit_expectations,has_explicit,expectations,ABSA_expectations,dominant_aspect,dominant_sentiment
55,275850,No Man's Sky,2016-08-12,0,59.99,1,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Full controller support', 'Tracked Controller Support', 'VR Supported', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on Tablet', 'Remote Play on TV', 'HDR available', 'Family Sharing']","['Action', 'Adventure']",0,287427,59294,"{'Open World': 5338, 'Open World Survival Craft': 5092, 'Space': 5030, 'Exploration': 4807, 'Sci-fi': 3863, 'Survival': 3444, 'Procedural Generation': 3211, 'Adventure': 3102, 'First-Person': 2979, 'Sandbox': 2891, 'Multiplayer': 2890, 'Singleplayer': 2783, 'Atmospheric': 2169, 'Crafting': 2121, 'Space Sim': 2093, 'Indie': 1646, 'Action': 1440, 'Simulation': 1168, 'FPS': 1047, 'VR': 975}",utterly breathtaking,[],False,[],[],,
56,275850,No Man's Sky,2016-08-12,0,59.99,1,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Full controller support', 'Tracked Controller Support', 'VR Supported', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on Tablet', 'Remote Play on TV', 'HDR available', 'Family Sharing']","['Action', 'Adventure']",0,287427,59294,"{'Open World': 5338, 'Open World Survival Craft': 5092, 'Space': 5030, 'Exploration': 4807, 'Sci-fi': 3863, 'Survival': 3444, 'Procedural Generation': 3211, 'Adventure': 3102, 'First-Person': 2979, 'Sandbox': 2891, 'Multiplayer': 2890, 'Singleplayer': 2783, 'Atmospheric': 2169, 'Crafting': 2121, 'Space Sim': 2093, 'Indie': 1646, 'Action': 1440, 'Simulation': 1168, 'FPS': 1047, 'VR': 975}","Soulful, technically proficient and at times almost tearfully beautiful",[],False,"[{'expectation': 'technically proficient', 'aspect': 'performance'}, {'expectation': 'beautiful', 'aspect': 'graphics'}]","[{'aspect': 'performance', 'sentiment': 'positive'}, {'aspect': 'graphics', 'sentiment': 'positive'}]",performance,positive
60,377160,Fallout 4,2015-11-09,17,19.99,9,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV', 'Family Sharing']",['RPG'],0,321613,65817,"{'Open World': 9834, 'Post-apocalyptic': 8661, 'Singleplayer': 6818, 'Exploration': 6745, 'RPG': 6248, 'Adventure': 5136, 'Atmospheric': 5073, 'Shooter': 4883, 'First-Person': 4440, 'Story Rich': 4314, 'Action': 3748, 'Sci-fi': 3699, 'FPS': 3689, 'Action RPG': 3298, 'Sandbox': 3287, 'Great Soundtrack': 2996, 'Survival': 2928, 'Third Person': 2927, 'Third-Person Shooter': 2328, 'Character Customization': 1370}",An Open-World Masterpiece,[],False,"[{'expectation': 'Open-World Masterpiece', 'aspect': 'story'}]","[{'aspect': 'story', 'sentiment': 'positive'}]",story,positive
61,377160,Fallout 4,2015-11-09,17,19.99,9,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV', 'Family Sharing']",['RPG'],0,321613,65817,"{'Open World': 9834, 'Post-apocalyptic': 8661, 'Singleplayer': 6818, 'Exploration': 6745, 'RPG': 6248, 'Adventure': 5136, 'Atmospheric': 5073, 'Shooter': 4883, 'First-Person': 4440, 'Story Rich': 4314, 'Action': 3748, 'Sci-fi': 3699, 'FPS': 3689, 'Action RPG': 3298, 'Sandbox': 3287, 'Great Soundtrack': 2996, 'Survival': 2928, 'Third Person': 2927, 'Third-Person Shooter': 2328, 'Character Customization': 1370}",Best Game Ever,[],False,"[{'expectation': 'best game', 'aspect': 'gameplay'}]","[{'aspect': 'gameplay', 'sentiment': 'positive'}]",gameplay,positive
63,1145360,Hades,2020-09-17,0,24.99,1,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Captions available', 'Steam Cloud', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV', 'Family Sharing']","['Action', 'Indie', 'RPG']",0,271755,4795,"{'Action Roguelike': 1298, 'Rogue-lite': 933, 'Hack and Slash': 916, 'Indie': 902, 'Mythology': 852, 'Action': 806, 'Rogue-like': 729, 'Great Soundtrack': 685, 'Singleplayer': 685, 'Story Rich': 649, 'RPG': 643, 'Dungeon Crawler': 625, 'Replay Value': 557, 'Isometric': 425, 'Difficult': 389, 'Action RPG': 298, 'Hand-drawn': 292, 'Atmospheric': 278, 'Perma Death': 99, 'Souls-like': 86}",Hades is one of the best roguelites of all-time.,[],False,"[{'expectation': 'best roguelites', 'aspect': 'innovation'}]","[{'aspect': 'innovation', 'sentiment': 'neutral'}]",innovation,neutral
65,251570,7 Days to Die,2024-07-25,0,29.24,1,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'LAN PvP', 'Co-op', 'Online Co-op', 'LAN Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Includes level editor', 'Remote Play on Tablet', 'Remote Play on TV', 'Family Sharing']","['Action', 'Adventure', 'Indie', 'RPG', 'Simulation', 'Strategy']",0,322283,41459,"{'Survival': 6898, 'Zombies': 5233, 'Multiplayer': 4869, 'Open World': 4827, 'Open World Survival Craft': 4775, 'Base-Building': 4366, 'Voxel': 4261, 'Post-apocalyptic': 4240, 'Online Co-Op': 4184, 'Building': 4043, 'Exploration': 4027, 'Sandbox': 3962, 'FPS': 3809, 'Simulation': 3786, 'Character Customization': 3693, 'Tower Defense': 3683, 'Action': 3683, 'Strategy': 3677, 'Horror': 3654, 'Procedural Generation': 3648}","This game is the best Zombie FPS that I have ever played, it has a great mix of building and survival.",[],False,"[{'expectation': 'best Zombie FPS', 'aspect': 'gameplay'}]","[{'aspect': 'gameplay', 'sentiment': 'neutral'}]",gameplay,neutral
66,251570,7 Days to Die,2024-07-25,0,29.24,1,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'LAN PvP', 'Co-op', 'Online Co-op', 'LAN Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Includes level editor', 'Remote Play on Tablet', 'Remote Play on TV', 'Family Sharing']","['Action', 'Adventure', 'Indie', 'RPG', 'Simulation', 'Strategy']",0,322283,41459,"{'Survival': 6898, 'Zombies': 5233, 'Multiplayer': 4869, 'Open World': 4827, 'Open World Survival Craft': 4775, 'Base-Building': 4366, 'Voxel': 4261, 'Post-apocalyptic': 4240, 'Online Co-Op': 4184, 'Building': 4043, 'Exploration': 4027, 'Sandbox': 3962, 'FPS': 3809, 'Simulation': 3786, 'Character Customization': 3693, 'Tower Defense': 3683, 'Action': 3683, 'Strategy': 3677, 'Horror': 3654, 'Procedural Generation': 3648}",7 Days to Die is like Minecraft with Gravity. Building defenses with friends and huddling in the corner hoping no zombies get through can be great fun. But what keeps me coming back to the game is the TNT.,[],False,"[{'expectation': 'game with Gravity', 'aspect': 'gameplay'}, {'expectation': 'no zombies get', 'aspect': 'gameplay'}, {'expectation': 'get through', 'aspect': 'story'}]","[{'aspect': 'gameplay', 'sentiment': 'positive'}, {'aspect': 'gameplay', 'sentiment': 'positive'}, {'aspect': 'story', 'sentiment': 'positive'}]",gameplay,positive
68,2767030,Marvel Rivals,2024-12-05,0,0.0,0,"['Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Full controller support', 'In-App Purchases']","['Action', 'Free To Play']",0,0,0,[],It’s all unequivocally stylish to boot,[],False,"[{'expectation': 'stylish to boot', 'aspect': 'graphics'}]","[{'aspect': 'graphics', 'sentiment': 'positive'}]",graphics,positive
71,238960,Path of Exile,2013-10-23,0,0.0,0,"['Single-player', 'Multi-player', 'MMO', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'In-App Purchases', 'Remote Play on Tablet']","['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG', 'Free To Play']",0,208341,25016,"{'Free to Play': 17278, 'Dark Fantasy': 3953, 'Action RPG': 3877, 'Hack and Slash': 3540, 'Loot': 3178, 'MMORPG': 3147, 'Multiplayer': 3118, 'Dungeon Crawler': 3087, 'Isometric': 3073, 'Character Customization': 3055, 'RPG': 3051, 'Inventory Management': 3026, 'Online Co-Op': 3026, 'Singleplayer': 3023, 'Action': 3008, 'PvP': 2980, 'Horror': 2972, 'Massively Multiplayer': 2234, 'Fantasy': 1432, 'Adventure': 1322}",PC Game of the Year 2013,[],False,"[{'expectation': 'PC Game', 'aspect': 'gameplay'}]","[{'aspect': 'gameplay', 'sentiment': 'neutral'}]",gameplay,neutral
76,391540,Undertale,2015-09-15,0,9.99,1,"['Single-player', 'Steam Trading Cards', 'Remote Play on Phone', 'Remote Play on Tablet', 'Family Sharing']","['Indie', 'RPG']",0,246907,8407,"{'Great Soundtrack': 11721, 'Story Rich': 10640, 'Choices Matter': 9725, 'Multiple Endings': 9314, 'Pixel Graphics': 9258, 'Funny': 8716, 'RPG': 8424, 'Singleplayer': 8277, 'Indie': 7252, 'Comedy': 6104, '2D': 6081, 'Replay Value': 5468, 'Bullet Hell': 4759, 'Cute': 4559, 'Memes': 4055, 'Retro': 3665, 'Dark': 3092, 'Psychological Horror': 2863, 'Dating Sim': 2401, 'Horror': 1611}",The puzzles aren't particularly impressive.,[],False,"[{'expectation': 'pretty impressive puzzles', 'aspect': 'gameplay'}]","[{'aspect': 'gameplay', 'sentiment': 'negative'}]",gameplay,negative
77,391540,Undertale,2015-09-15,0,9.99,1,"['Single-player', 'Steam Trading Cards', 'Remote Play on Phone', 'Remote Play on Tablet', 'Family Sharing']","['Indie', 'RPG']",0,246907,8407,"{'Great Soundtrack': 11721, 'Story Rich': 10640, 'Choices Matter': 9725, 'Multiple Endings': 9314, 'Pixel Graphics': 9258, 'Funny': 8716, 'RPG': 8424, 'Singleplayer': 8277, 'Indie': 7252, 'Comedy': 6104, '2D': 6081, 'Replay Value': 5468, 'Bullet Hell': 4759, 'Cute': 4559, 'Memes': 4055, 'Retro': 3665, 'Dark': 3092, 'Psychological Horror': 2863, 'Dating Sim': 2401, 'Horror': 1611}",I have a couple of issues with the user interface.,[],False,"[{'expectation': 'user interface', 'aspect': 'graphics'}]","[{'aspect': 'graphics', 'sentiment': 'negative'}]",graphics,negative
78,391540,Undertale,2015-09-15,0,9.99,1,"['Single-player', 'Steam Trading Cards', 'Remote Play on Phone', 'Remote Play on Tablet', 'Family Sharing']","['Indie', 'RPG']",0,246907,8407,"{'Great Soundtrack': 11721, 'Story Rich': 10640, 'Choices Matter': 9725, 'Multiple Endings': 9314, 'Pixel Graphics': 9258, 'Funny': 8716, 'RPG': 8424, 'Singleplayer': 8277, 'Indie': 7252, 'Comedy': 6104, '2D': 6081, 'Replay Value': 5468, 'Bullet Hell': 4759, 'Cute': 4559, 'Memes': 4055, 'Retro': 3665, 'Dark': 3092, 'Psychological Horror': 2863, 'Dating Sim': 2401, 'Horror': 1611}","If there’s a criticism to be had, it’s that sometimes Toby Fox doesn’t know when to let a joke go.",[],False,"[{'expectation': 'critique to be had', 'aspect': 'innovation'}]","[{'aspect': 'innovation', 'sentiment': 'negative'}]",innovation,negative
79,2073850,THE FINALS,2023-12-07,0,0.0,9,"['Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Full controller support', 'In-App Purchases']","['Action', 'Free To Play']",0,0,0,[],"n a year of groundbreaking video game releases, The Finals is yet another highlight.",[],False,"[{'expectation': 'few groundbreaking video game', 'aspect': 'gameplay'}, {'expectation': 'thrilling video game releases', 'aspect': 'gameplay'}]","[{'aspect': 'gameplay', 'sentiment': 'positive'}, {'aspect': 'gameplay', 'sentiment': 'positive'}]",gameplay,positive
82,1237970,Titanfall® 2,2020-06-18,0,29.99,5,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV']",['Action'],0,238008,11478,"{'FPS': 1232, 'Mechs': 1013, 'Multiplayer': 1004, 'Shooter': 970, 'Singleplayer': 923, 'Action': 911, 'Parkour': 901, 'Sci-fi': 851, 'First-Person': 745, 'Futuristic': 717, 'PvP': 577, 'Combat': 500, 'Military': 494, 'Fast-Paced': 460, 'Team-Based': 360, 'Time Travel': 349, 'Hero Shooter': 299, 'Violent': 272, 'Co-op': 266, 'Gore': 183}","Titanfall 2 goes for feel above all else, and it feels fantastic",[],False,"[{'expectation': 'fantastic feelings', 'aspect': 'story'}]","[{'aspect': 'story', 'sentiment': 'positive'}]",story,positive
83,1237970,Titanfall® 2,2020-06-18,0,29.99,5,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV']",['Action'],0,238008,11478,"{'FPS': 1232, 'Mechs': 1013, 'Multiplayer': 1004, 'Shooter': 970, 'Singleplayer': 923, 'Action': 911, 'Parkour': 901, 'Sci-fi': 851, 'First-Person': 745, 'Futuristic': 717, 'PvP': 577, 'Combat': 500, 'Military': 494, 'Fast-Paced': 460, 'Team-Based': 360, 'Time Travel': 349, 'Hero Shooter': 299, 'Violent': 272, 'Co-op': 266, 'Gore': 183}",The pinnacle of First Person Shooters,[],False,"[{'expectation': 'First Person Shooters', 'aspect': 'gameplay'}]","[{'aspect': 'gameplay', 'sentiment': 'positive'}]",gameplay,positive
84,1237970,Titanfall® 2,2020-06-18,0,29.99,5,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV']",['Action'],0,238008,11478,"{'FPS': 1232, 'Mechs': 1013, 'Multiplayer': 1004, 'Shooter': 970, 'Singleplayer': 923, 'Action': 911, 'Parkour': 901, 'Sci-fi': 851, 'First-Person': 745, 'Futuristic': 717, 'PvP': 577, 'Combat': 500, 'Military': 494, 'Fast-Paced': 460, 'Team-Based': 360, 'Time Travel': 349, 'Hero Shooter': 299, 'Violent': 272, 'Co-op': 266, 'Gore': 183}",Titanfall 2 is a must play,[],False,"[{'expectation': 'must play', 'aspect': 'community'}]","[{'aspect': 'community', 'sentiment': 'positive'}]",community,positive
89,255710,Cities: Skylines,2015-03-10,0,29.99,65,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Includes level editor', 'Remote Play on Tablet', 'Family Sharing']","['Simulation', 'Strategy']",0,251370,18731,"{'City Builder': 5115, 'Simulation': 3696, 'Building': 3113, 'Management': 2577, 'Strategy': 2382, 'Sandbox': 2193, 'Singleplayer': 2104, 'Economy': 1823, 'Moddable': 1822, 'Resource Management': 1433, 'Mod': 1334, 'Realistic': 1046, 'Replay Value': 818, 'Casual': 771, 'Modern': 667, 'Real-Time with Pause': 642, 'Family Friendly': 607, 'Great Soundtrack': 508, 'Funny': 339, 'Action': 154}","The finest city builder in over a decade, Cities: Skylines's few flaws are so minor I only noticed them after hours of enjoyment.",[],False,"[{'expectation': 'few flaws', 'aspect': 'performance'}]","[{'aspect': 'performance', 'sentiment': 'positive'}]",performance,positive
92,49520,Borderlands 2,2012-09-17,17,19.99,5,"['Single-player', 'Multi-player', 'Co-op', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV', 'Family Sharing']","['Action', 'RPG']",0,272096,17578,"{'Loot': 9734, 'Shooter': 9233, 'Action': 9125, 'Multiplayer': 7575, 'Co-op': 7444, 'Looter Shooter': 7159, 'FPS': 6884, 'RPG': 5539, 'First-Person': 5404, 'Funny': 5072, 'Comedy': 4846, 'Open World': 3514, 'Combat': 2972, 'Online Co-Op': 2138, 'Adventure': 2031, 'Action RPG': 1789, 'Dark Humor': 1705, 'Singleplayer': 1392, 'Memes': 1357, 'Sci-fi': 1324}","Prepare to level. Prepare to loot. Prepare to get lost in the hilarious, bizarre and wonderful world of Pandora.",[],False,"[{'expectation': 'wonderful world', 'aspect': 'story'}, {'expectation': 'world of Pandora', 'aspect': 'story'}]","[{'aspect': 'story', 'sentiment': 'neutral'}, {'aspect': 'story', 'sentiment': 'neutral'}]",story,neutral
94,49520,Borderlands 2,2012-09-17,17,19.99,5,"['Single-player', 'Multi-player', 'Co-op', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV', 'Family Sharing']","['Action', 'RPG']",0,272096,17578,"{'Loot': 9734, 'Shooter': 9233, 'Action': 9125, 'Multiplayer': 7575, 'Co-op': 7444, 'Looter Shooter': 7159, 'FPS': 6884, 'RPG': 5539, 'First-Person': 5404, 'Funny': 5072, 'Comedy': 4846, 'Open World': 3514, 'Combat': 2972, 'Online Co-Op': 2138, 'Adventure': 2031, 'Action RPG': 1789, 'Dark Humor': 1705, 'Singleplayer': 1392, 'Memes': 1357, 'Sci-fi': 1324}","This is the game, and it makes Borderlands persistently fresh in a way other shooters never are.",[],False,"[{'expectation': 'fresh in a way', 'aspect': 'innovation'}, {'expectation': 'other shooters', 'aspect': 'community'}]","[{'aspect': 'innovation', 'sentiment': 'positive'}, {'aspect': 'community', 'sentiment': 'positive'}]",innovation,positive
95,594650,Hunt: Showdown 1896,2019-08-27,17,29.99,61,"['Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'In-App Purchases', 'Steam Leaderboards', 'Remote Play on Tablet', 'Remote Play on TV']",['Action'],0,178316,65549,"{'Open World': 2721, 'Extraction Shooter': 2580, 'Multiplayer': 2490, 'Atmospheric': 2483, 'Tactical': 2470, 'FPS': 2395, 'Perma Death': 2297, 'Western': 2282, 'PvP': 2267, 'Shooter': 2261, 'Horror': 2239, 'Online Co-Op': 2210, 'Survival Horror': 2190, 'Co-op': 2183, 'Difficult': 2166, 'Battle Royale': 2133, 'Team-Based': 2119, 'Action': 2073, 'Gore': 2016, 'Zombies': 1898}",Hunt: Showdown - The best Multiplayer-Shooter 2019 so far,[],False,"[{'expectation': 'best Multiplayer', 'aspect': 'community'}, {'expectation': 'Shooter 2019', 'aspect': 'gameplay'}]","[{'aspect': 'community', 'sentiment': 'positive'}, {'aspect': 'gameplay', 'sentiment': 'positive'}]",community,positive
98,72850,The Elder Scrolls V: Skyrim,2011-11-10,17,19.99,1,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Partial Controller Support', 'Steam Cloud', 'Family Sharing']",['RPG'],0,300564,16306,"{'Open World': 9968, 'RPG': 8666, 'Fantasy': 6191, 'Adventure': 5548, 'Dragons': 4814, 'Moddable': 4810, 'First-Person': 3956, 'Action': 3525, 'Medieval': 3459, 'Singleplayer': 3415, 'Magic': 3362, 'Story Rich': 2965, 'Great Soundtrack': 2824, 'Sandbox': 2504, 'Lore-Rich': 2455, 'Atmospheric': 2429, 'Character Customization': 2351, 'Action RPG': 1815, 'Third Person': 1745, 'Epic': 1545}",A Masterpiece,[],False,[],[],,
102,319630,Life is Strange - Episode 1,2015-01-29,17,0.0,1,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV', 'Family Sharing']","['Action', 'Adventure']",0,161932,6417,"{'Story Rich': 6121, 'Choices Matter': 5023, 'Great Soundtrack': 4191, 'Female Protagonist': 3836, 'Time Travel': 3627, 'Atmospheric': 3453, 'Episodic': 3034, 'Singleplayer': 2957, 'Adventure': 2563, 'Time Manipulation': 2459, 'Multiple Endings': 2410, 'Mystery': 2315, 'Third Person': 1762, 'Point & Click': 1320, 'Indie': 1094, 'Walking Simulator': 853, 'Casual': 745, 'Action': 672, 'LGBTQ+': 484, 'Memes': 469}","The climax of Episode Two is one of the most compelling — and devastating — things I’ve ever experienced in a game, because it’s so real, so understandable. Dontnod nails it.",[],False,"[{'expectation': 'devastating things', 'aspect': 'graphics'}]","[{'aspect': 'graphics', 'sentiment': 'positive'}]",graphics,positive
